source,author,title,description,url,urlToImage,publishedAt,content,topic,content_length
"{'id': 'fox-news', 'name': 'Fox News'}",Danielle Wallace,Arizona election worker arrested for allegedly stealing security device from ballot tabulation center,"A temporary election worker at Arizona's Maricopa County, a hotbed of election-fraud claims, has been accused of stealing election security equipment.",https://www.foxnews.com/us/arizona-election-worker-arrested-allegedly-stealing-security-device-tabulation-center,https://static.foxnews.com/foxnews.com/content/uploads/2024/06/walter-ringfield-thumbnail-1.jpg,2024-06-25T20:54:19Z,"Law enforcement officials in Maricopa County, Arizona, arrested a temporary election worker for allegedly stealing a security fob and keys from a ballot tabulation center.
According to a probable ca… [+3818 chars]",politics,32
"{'id': None, 'name': 'Politicalwire.com'}",Taegan Goddard,Steve Bannon Prepares for Prison,"“Steve Bannon is taking his show on the road. Convicted by a federal jury in 2022 for contempt of Congress, the right-wing agitator is set to spend four months in a Connecticut penitentiary starting July 1,” Time reports.“It’s the latest act in the iconoclast…",https://politicalwire.com/2024/06/25/steve-bannon-prepares-for-prison/,https://politicalwire.com/wp-content/uploads/2018/02/PW-podcast-logo.jpg,2024-06-25T20:52:48Z,"“There are a lot of blogs and news sites claiming to understand politics, but only a few actually do. Political Wire is one of them.”
 Chuck Todd, host of “Meet the Press”
“Concise. Relevant. To th… [+594 chars]",politics,38
"{'id': None, 'name': 'The Diplomat'}",David Hutt,Is Team Marcos Justified Its Economic Swagger?,"For all its economic challenges, the Philippines has one major advantage over its Southeast Asian peers.",https://thediplomat.com/2024/06/is-team-marcos-justified-its-economic-swagger/,https://thediplomat.com/wp-content/uploads/2024/06/sizes/td-story-s-2/thediplomat_2024-06-25-213953.jpg,2024-06-25T20:51:00Z,"A few weeks ago, the Philippines Finance Secretary Ralph Recto took to the stage and made a bold declaration. By 2033, he claimed, the country’s economy could triple in size, reaching upwards of a tr… [+16150 chars]",politics,37
"{'id': None, 'name': 'Cdm.link'}",Peter Kirn,"Betty Apple, sci-fi, mermaids, volcanoes, techno, time travel: listen and read","Betty Apple's Taiwan Bay Be is a full-length album exploring Taiwanese identity, time travel, sound, and the cosmic. Released this year on our Establishment, Betty is now in Berlin for a live presentation on Wednesday - and she has a lot to say, from unpackin…",https://cdm.link/2024/06/betty-apple-interview/,https://cdm.link/app/uploads/2024/06/betty-venus.jpg,2024-06-25T20:49:02Z,"Betty Apple’s Taiwan Bay Be is a full-length album exploring Taiwanese identity, time travel, sound, and the cosmic. Released this year on our Establishment, Betty is now in Berlin for a live present… [+8652 chars]",politics,35
"{'id': None, 'name': 'Politicalwire.com'}",Taegan Goddard,Republicans Push for End to No-Fault Divorce,"“Some prominent conservative lawmakers and commentators are advocating for ending no-fault divorce, laws that exist in all 50 US states and allow a person to end a marriage without having to prove a spouse did something wrong, like commit adultery or domestic…",https://politicalwire.com/2024/06/25/republicans-push-for-end-to-no-fault-divorce/,https://politicalwire.com/wp-content/uploads/2018/02/PW-podcast-logo.jpg,2024-06-25T20:48:26Z,"“There are a lot of blogs and news sites claiming to understand politics, but only a few actually do. Political Wire is one of them.”
 Chuck Todd, host of “Meet the Press”
“Concise. Relevant. To th… [+594 chars]",politics,38
"{'id': 'abc-news-au', 'name': 'ABC News (AU)'}",Patrick Bell,"Yesterday's ACT budget was far from a pre-election cash splash, but what that means for October's election remains unknown","It was far from a pre-election cash splash as Andrew Barr yesterday announced his 13th ACT budget as Treasurer, and tenth as Chief Minister, projecting a higher deficit for the coming fiscal year than previous forecasts.",https://www.abc.net.au/news/2024-06-26/act-andrew-barr-resist-electoral-temptation-sweeteners-budget/104021580,https://live-production.wcms.abc-cdn.net.au/c9132a8a9e8805f1c0bfe49b44391e3b?impolicy=wcms_watermark_news&cropH=2250&cropW=4000&xPos=0&yPos=209&width=862&height=485&imformat=generic,2024-06-25T20:46:25Z,"It was far from a pre-election cash splash.
Delivering his 13th budget as the ACT's Treasurer, and tenth as Chief Minister, Andrew Barr resisted any electoral temptation to offer too many sweeteners… [+3303 chars]",politics,34
"{'id': 'nbc-news', 'name': 'NBC News'}",Rebecca Kaplan and Zoë Richards,House committee to vote on holding Biden's ghost writer in contempt,The House Judiciary Committee plans to vote on a measure that would hold ghost writer Mark Zwonitzer in contempt of Congress for refusing to comply with a subpoena.,https://www.nbcnews.com/politics/congress/house-judiciary-committee-biden-ghost-writer-mark-zwonitzer-contempt-rcna158904,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2024-06/240625-jim-jordan-se-322p-d093f7.jpg",2024-06-25T20:44:55Z,WASHINGTON The House Judiciary Committee plans to vote this week on a measure to hold President Joe Bidens ghostwriter in contempt of Congress for refusing to hand over documents and other materials … [+2612 chars],politics,35
"{'id': None, 'name': 'PBS'}","Anthony Izaguirre, Associated Press",NY Rep. Jamaal Bowman faces tough challenge in Democratic primary,"Rep. Jamaal Bowman, one of the most liberal members of Congress, will try to fight off a strong Democratic primary challenge Tuesday from moderate county executive George Latimer in a New York race that has put a spotlight on the party's divides over the Isra…",https://www.pbs.org/newshour/politics/ny-rep-jamaal-bowman-faces-tough-challenge-in-democratic-primary,https://d3i6fh83elv35t.cloudfront.net/static/2024/06/2024-06-23T052104Z_1008988657_RC2DG8AB3QWV_RTRMADP_3_USA-ELECTION-NEW-YORK-1024x683.jpg,2024-06-25T20:44:24Z,"LIVE RESULTS: New York Primary 2024
Rep. Jamaal Bowman, one of the most liberal members of Congress, will try to fight off a strong Democratic primary challenge Tuesday from moderate county executiv… [+4933 chars]",politics,34
"{'id': None, 'name': 'Ms. Magazine'}",Jackson Katz,The Upcoming Presidential Debate Is Really a Masculinity Contest,"The GOP and its mouthpieces in conservative media repeat constantly that Trump and MAGA are the natural home of “real men,” who are the only ones that have what it takes to protect and defend this country. 
By contrast, Biden embodies a wonkish, managerial ma…",https://msmagazine.com/2024/06/25/biden-trump-debate-strong-men-old/,https://msmagazine.com/wp-content/uploads/2024/06/The-Upcoming-Presidential-Debate-Is-Really-a-Masculinity-Contest.png,2024-06-25T20:43:49Z,"Former President Donald Trump at a campaign rally on June 22, 2024, in Philadelphia. (Anna Moneymaker / Getty Images)
The upcoming presidential debate between President Joe Biden and former Presiden… [+9649 chars]",politics,32
"{'id': 'cbs-news', 'name': 'CBS News'}",Kaia Hubbard,Rep. Lauren Boebert's district-switching gambit hangs over Colorado primary race,"Rep. Lauren Boebert is facing voters in a new district in the Colorado primaries, where voters will determine whether Boebert's district-switching gambit pays off.",https://www.cbsnews.com/news/lauren-boebert-colorado-primary-race/,https://assets1.cbsnewsstatic.com/hub/i/r/2024/06/25/deab0f31-e16a-44a7-b450-b4fb17e12896/thumbnail/1200x630/5192b53e5b12a7d2bff07081b09d7c0c/gettyimages-2074369644.jpg?v=d44ea471ad55b1f821a0763c85064960,2024-06-25T20:37:59Z,"Washington — Rep. Lauren Boebert is facing voters in a new district on Tuesday, as Coloradans head to the polls in the state's primaries, where they will determine whether Boebert's district-switchin… [+5904 chars]",politics,33
"{'id': None, 'name': '404media.co'}",Emanuel Maiberg,We Tried to Replace 404 Media With AI,"Emanuel Maiberg, 
404 Media, 
Jun 25, 2024


 
 
The title of this article is a bit misleading, as the story describes an experiment where the 404 authors tried to replicate their site using web scraping technology. Basically, the sites either harvest feeds …",https://www.404media.co/email/18c1328f-ac22-4786-8157-981a9eafe2fc/,https://www.404media.co/content/images/size/w1200/2024/06/proto1.jpg,2024-06-25T20:37:00Z,"Over the last week I have published dozens of news articles and blogs about technology without lifting a finger on a news website called Prototype.Press. The articles are fairly short, but written in… [+24995 chars]",politics,35
"{'id': 'newsweek', 'name': 'Newsweek'}",Kevin Sabet,"Marijuana Rescheduling Is High-Risk, Low-Reward | Opinion","As the Biden administration moves full speed ahead in its efforts to loosen federal restrictions around marijuana, Americans should make their voices heard.",https://www.newsweek.com/marijuana-rescheduling-high-risk-low-reward-opinion-1917146,https://d.newsweek.com/en/full/2416702/marijuana.jpg,2024-06-25T20:36:15Z,"As the Biden administration attempts to move full speed ahead in its efforts to loosen federal restrictions around marijuana, Americans should avail themselves of the opportunity to make their voices… [+5698 chars]",politics,32
"{'id': 'new-york-magazine', 'name': 'New York Magazine'}",Margaret Hartmann,Trump’s Messy Mar-a-Lago Boxes: See All the New Photos,"See all the new photos of Trump’s messy Mar-a-Lago boxes. In response to Trump attorneys’ complaints about the search, Special Counsel Jack Smith released more photos of classified White House documents stored among the former president’s junk piles.",http://nymag.com/intelligencer/article/trump-mar-a-lago-documents-boxes-new-photos.html,https://pyxis.nymag.com/v1/imgs/567/d15/814b08915af85b1f010a038590a41038a6-trump-documents.1x.rsocial.w1200.jpg,2024-06-25T20:29:32Z,"Getting convicted of crimes involving hush-money payments to a porn star is pretty mortifying. But at times, its seemed like Donald Trump is actually more embarrassed by the classified-documents case… [+4126 chars]",politics,32
"{'id': None, 'name': 'PBS'}","Lolita C. Baldor, Associated Press","Extremist groups are expanding in Africa, fueling worries about attacks on the U.S. or Western allies","U.S. defense and military officials described the threats and their concerns about growing instability in Africa, where a number of coups have put ruling juntas in control, leading to the ouster of American troops and a decline in U.S. intelligence gathering.",https://www.pbs.org/newshour/politics/extremist-groups-are-expanding-in-africa-fueling-worries-about-attacks-on-the-u-s-or-western-allies,https://d3i6fh83elv35t.cloudfront.net/static/2024/06/2024-06-25T175822Z_898564214_RC26I8A94X0R_RTRMADP_3_USA-AFRICA-MILITARY-1024x637.jpg,2024-06-25T20:28:30Z,"GABORONE, Botswana (AP) Violent extremist groups linked to al-Qaida and the Islamic State group are growing in size and influence across Africa, fueling worries that as they improve their tactics the… [+5681 chars]",politics,33
"{'id': 'cbc-news', 'name': 'CBC News'}",,"After St. Paul's, is there anything Trudeau can say or do to save his leadership?","Following his party's loss in a previously safe riding in Toronto, it’s fair to ask if there's anything Prime Minister Justin Trudeau could possibly say at this point to turn thing around — or if too many Canadians have simply decided they’re done listening t…",https://www.cbc.ca/news/politics/st-pauls-toronto-byelection-trudeau-poilievre-1.7246209,https://i.cbc.ca/1.7246342.1719345954!/fileImage/httpImage/image.JPG_gen/derivatives/16x9_620/caucus-20240619.JPG,2024-06-25T20:28:11Z,"At some point before Prime Minister Justin Trudeau and his cabinet decided to finally abandon his promise of electoral reform, he had an idea.
He would tour the country to promote and explain the ra… [+7481 chars]",politics,37
"{'id': None, 'name': 'Observer'}","Frances Forbes-Carbines, Frances Forbes-Carbines",Louisa Treger’s Retelling of Dora Maar’s Relationship with Picasso Reveals the Human Behind the Muse,"Before Maar was Picasso's Muse, she was a renowned artist admired by the likes of André Breton.",https://observer.com/2024/06/art-book-review-the-paris-muse-by-louisa-treger-picasso-dora-maar/,https://observer.com/wp-content/uploads/sites/2/2024/06/art-book-Review-The-Paris-Muse-by-Louisa-Treger.png?quality=80,2024-06-25T20:26:04Z,"Dora Maar, photographed with Picasso by Man Ray, was an artist and photographer in her own right. © Man Ray Trust 2015 / VG BILDKUNST 2021
One particularly tense scene in The Paris Muse, author Loui… [+5066 chars]",politics,38
"{'id': None, 'name': 'Raw Story'}",Kathleen Culliton,Top Nevada Republican calls Black Democrat a 'hood rat' in 'hateful' social rant,"Determined readers will have to click twice to view recent messages from a top Nevada Republican — she received X's rare ""hateful conduct"" content warning for calling a Black Democrat lawmaker a ""hood rat"" and a ""ghetto rat.""Nevada RNC Committeewoman Sigal Ch…",https://www.rawstory.com/sigal-chattah-rnc/,https://www.rawstory.com/media-library/i-really-am-sincerely-sorry-rep-jamaal-bowman-on-his-alarming-unforced-error.jpg?id=50314305&width=1200&height=600&coordinates=0%2C333%2C0%2C334,2024-06-25T20:25:44Z,"Determined readers will have to click twice to view recent messages from a top Nevada Republican she received X's rare ""hateful conduct"" content warning for calling a Black Democrat lawmaker a ""hood … [+2421 chars]",politics,35
